"parid"	"scheduleID"	"react1"	"react2"	"accuracy"	"note"	"number"	"correctans"	"audio"	"video"	"context"	"group"	"type"	"beep_response"	"length1"	"length2"	"batch"	"original_label"	"videoname"	"Task.Version"	"Spreadsheet"	"Response"	"display"	"randomise_blocks"	"row_number"	"filename"	"rowmean"	"block"	"Experiment.Version"	"Participant.OS"	"Participant.Browser"	"randomiser_t27m"	"date.of.birth_year"	"date.of.birth_month"	"sex"	"languages"	"response_6"	"response_6_text"	"mask.problems"	"Difficulty.x"	"Tiring"	"more.info.on.masks"	"Difficulty.y"	"Distraction"	"response_4_1"	"response_4_2"	"response_4_3"	"response_4_4"	"response_4_text"	"response_5"	"Comments"	"SUBJECT"	"ITEM"	"RT"	"GROUP"	"AUDIO"	"VIDEO"	"PREDICT"	"ACOUSTIC"	"VISUAL"	"PREDICTABILITY"	"ACC"	"CONDITION"	"TRIAL"	"BLOCK"	"AGE"	"SEX"	"LIST"
"210725_a113"	14876122	316.371893153417	3.226385765287	1	"psips?"	"67L"	"hips"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	2.52707282704819	2.21070093389477	2.5238464412829	2	"14876122_67LaNMvNM"	"67L_aNM_vNM.mp4"	7	"Version3"	"https://gorilla.sc/uploads/schedule/14876122?filename=audioFile-113-2.weba"	"Block1"	2	98	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-75wy.csv"	106	4	9	"Mac OS 10.15.7"	"Chrome 91.0.4472.114"	"Version3"	21	9	"Female"	"English"	"Born and raised in the UK"	""	"Yes frequently"	3	2	""	2	1	"Everything worked well"	""	""	""	""	"n/a"	"n/a"	"210725_a113"	"67L"	3.226385765287	"Adults"	"aNM"	"vNM"	"L"	"No Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aNMvNM"	98	"4"	21.75	"Female"	"Version3"
"210725_a113"	14876122	52.6370484041103	-148.32211164878	1	"unsure_chive?"	"68H"	"hive"	"aM"	"vNM"	"H"	"a"	"aMvNM"	2.28680463031867	2.23416758191456	2.43512674196745	2	"14876122_68HaMvNM"	"68H_aM_vNM.mp4"	7	"Version3"	"https://gorilla.sc/uploads/schedule/14876122?filename=audioFile-89-2.weba"	"Block1"	3	76	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-75wy.csv"	76	3	9	"Mac OS 10.15.7"	"Chrome 91.0.4472.114"	"Version3"	21	9	"Female"	"English"	"Born and raised in the UK"	""	"Yes frequently"	3	2	""	2	1	"Everything worked well"	""	""	""	""	"n/a"	"n/a"	"210725_a113"	"68H"	-148.32211164878	"Adults"	"aM"	"vNM"	"H"	"Acoustic Mask"	"No Visual Mask"	"High Predictability"	"1"	"aMvNM"	76	"3"	21.75	"Female"	"Version3"
"210725_a130"	14796603	1293.13951791858	1175.26628345536	1	"unsure_grown?"	"61L"	"growl"	"aNM"	"vM"	"L"	"a"	"aNMvM"	3.22675183416698	1.9336123162484	2.05148555071162	2	"14796603_61LaNMvM"	"61L_aNM_vM.mp4"	7	"Version8"	"https://gorilla.sc/uploads/schedule/14796603?filename=audioFile-83-2.weba"	"Block1"	2	70	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-fbmh.csv"	76	3	9	"Windows 10"	"Chrome 92.0.4515.107"	"Version8"	45	10	"Female"	"English"	"Born and raised in the UK"	""	"Yes frequently"	3	3	"Muffled speech"	2	1	"Everything worked well"	""	""	""	""	"None"	"No"	"210725_a130"	"61L"	1175.26628345536	"Adults"	"aNM"	"vM"	"L"	"No Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aNMvM"	70	"3"	45.8333333333333	"Female"	"Version8"
"210725_a132"	14693662	586.163814395699	371.456106062269	1	"unreleased p"	"107L"	"rope"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	2.7841118545566	2.1979480401609	2.41265574849433	2	"14693662_107LaNMvNM"	"107L_aNM_vNM.mp4"	7	"Version1"	"https://gorilla.sc/uploads/schedule/14693662?filename=audioFile-52-2.weba"	"Block1"	1	41	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-b6hw.csv"	46	2	9	"Windows 10"	"Chrome 91.0.4472.124"	"Version1"	23	1	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	2	""	1	1	"Everything worked well"	""	""	""	""	""	""	"210725_a132"	"107L"	371.456106062269	"Adults"	"aNM"	"vNM"	"L"	"No Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aNMvNM"	41	"2"	23.0833333333333	"Female"	"Version1"
"210725_a132"	14693662	629.567692470659	370.10609867716	1	"unsure_unsure about the onset"	"72L"	"juice"	"aNM"	"vM"	"L"	"a"	"aNMvM"	2.73372925121376	2.1041615587431	2.3636231525366	2	"14693662_72LaNMvM"	"72L_aNM_vM.mp4"	7	"Version1"	"https://gorilla.sc/uploads/schedule/14693662?filename=audioFile-74-2.weba"	"Block1"	4	61	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-b6hw.csv"	76	3	9	"Windows 10"	"Chrome 91.0.4472.124"	"Version1"	23	1	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	2	""	1	1	"Everything worked well"	""	""	""	""	""	""	"210725_a132"	"72L"	370.10609867716	"Adults"	"aNM"	"vM"	"L"	"No Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aNMvM"	61	"3"	23.0833333333333	"Female"	"Version1"
"210725_a132"	14693662	1028.78518193344	756.874302303805	1	"bent"	"7H"	"bend"	"aM"	"vM"	"H"	"a"	"aMvM"	3.16807719089906	2.13929200896562	2.41120288859525	2	"14693662_7HaMvM"	"7H_aM_vM.mp4"	7	"Version1"	"https://gorilla.sc/uploads/schedule/14693662?filename=audioFile-27-2.weba"	"Block1"	2	18	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-b6hw.csv"	16	1	9	"Windows 10"	"Chrome 91.0.4472.124"	"Version1"	23	1	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	2	""	1	1	"Everything worked well"	""	""	""	""	""	""	"210725_a132"	"7H"	756.874302303805	"Adults"	"aM"	"vM"	"H"	"Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aMvM"	18	"1"	23.0833333333333	"Female"	"Version1"
"210725_a132"	14693662	403.419037508225	61.5978569527442	1	"voiced g"	"82L"	"lungs"	"aM"	"vNM"	"L"	"a"	"aMvNM"	3.03864328250756	2.63522424499934	2.97704542555482	2	"14693662_82LaMvNM"	"82L_aM_vNM.mp4"	7	"Version1"	"https://gorilla.sc/uploads/schedule/14693662?filename=audioFile-126-2.weba"	"Block1"	3	111	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-b6hw.csv"	106	4	9	"Windows 10"	"Chrome 91.0.4472.124"	"Version1"	23	1	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	2	""	1	1	"Everything worked well"	""	""	""	""	""	""	"210725_a132"	"82L"	61.5978569527442	"Adults"	"aM"	"vNM"	"L"	"Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aMvNM"	111	"4"	23.0833333333333	"Female"	"Version1"
"210725_a132"	14693662	626.534939561028	287.480772894368	1	"unfinished?"	"9L"	"blast"	"aM"	"vNM"	"L"	"a"	"aMvNM"	2.51419196088594	1.88765702132491	2.22671118799157	2	"14693662_9LaMvNM"	"9L_aM_vNM.mp4"	7	"Version1"	"https://gorilla.sc/uploads/schedule/14693662?filename=audioFile-83-2.weba"	"Block1"	4	70	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-b6hw.csv"	76	3	9	"Windows 10"	"Chrome 91.0.4472.124"	"Version1"	23	1	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	2	""	1	1	"Everything worked well"	""	""	""	""	""	""	"210725_a132"	"9L"	287.480772894368	"Adults"	"aM"	"vNM"	"L"	"Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aMvNM"	70	"3"	23.0833333333333	"Female"	"Version1"
"210725_a133"	14990368	850.790049332776	665.286408469026	1	"unsure_beat?"	"4L"	"beak"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	3.05421477974392	2.20342473041114	2.38892837127489	2	"14990368_4LaNMvNM"	"4L_aNM_vNM.mp4"	7	"Version8"	"https://gorilla.sc/uploads/schedule/14990368?filename=4LaNMvNMmp4-87-2.weba"	"Block1"	3	74	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-fbmh.csv"	76	3	9	"Windows 10"	"Edge 92.0.902.67"	"Version8"	42	4	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	3	"Face masks sometimes result in muffled speech which is difficult to understand, especially in settings with higher levels of background noise i.e. ordering at a coffee shop"	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_a133"	"4L"	665.286408469026	"Adults"	"aNM"	"vNM"	"L"	"No Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aNMvNM"	74	"3"	42.3333333333333	"Female"	"Version8"
"210725_a152"	15094721	859.33478355274	676.48685110324	1	"unsure_it sounds like 'clock'"	"21L"	"clerk"	"aM"	"vM"	"L"	"a"	"aMvM"	3.01818760193207	2.15885281837933	2.34170075082883	2	"15094721_21LaMvM"	"21L_aM_vM.mp4"	7	"Version4"	"https://gorilla.sc/uploads/schedule/15094721?filename=21LaMvMmp4-120-2.weba"	"Block1"	3	105	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-7xnq.csv"	106	4	9	"Mac OS 10.13.6"	"Chrome 92.0.4515.107"	"Version4"	29	9	"Male"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	1	""	1	1	"Everything worked well"	""	""	""	""	"one word confirmation did not load"	"none"	"210725_a152"	"21L"	676.48685110324	"Adults"	"aM"	"vM"	"L"	"Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aMvM"	105	"4"	29.75	"Male"	"Version4"
"210725_a81"	15036602	520.042289384521	386.924642325681	1	"unsure__curl?"	"35L"	"curb"	"aM"	"vNM"	"L"	"a"	"aMvNM"	2.74750253872861	2.22746024934409	2.36057789640293	2	"15036602_35LaMvNM"	"35L_aM_vNM.mp4"	7	"Version3"	"https://gorilla.sc/uploads/schedule/15036602?filename=35LaMvNMmp4-60-2.weba"	"Block1"	4	49	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-75wy.csv"	46	2	9	"Mac OS 10.15"	"Firefox 89.0"	"Version3"	29	0	"Female"	"English"	"Raised in the UK from this age (please specify):"	"Lived in the UK ages 0-4, 8-12, 15-17 then also in adulthood."	"Yes sometimes"	3	4	"It's harder when you don't know someone e.g. in a shop. Or if there are barriers between you e.g. perspex in shop."	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_a81"	"35L"	386.924642325681	"Adults"	"aM"	"vNM"	"L"	"Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aMvNM"	49	"2"	29	"Female"	"Version3"
"210725_a98"	15151086	408.96237802031	320.29906532682	1	"sound like 'grown'"	"61H"	"growl"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	2.55034748827228	2.14138511025197	2.23004842294546	2	"15151086_61HaNMvNM"	"61H_aNM_vNM.mp4"	7	"Version4"	"https://gorilla.sc/uploads/schedule/15151086?filename=61HaNMvNMmp4-62-2.weba"	"Block1"	2	51	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-7xnq.csv"	46	2	9	"Ubuntu undefined"	"Firefox 91.0"	"Version4"	31	9	"Male"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	2	""	2	3	"Everything worked well"	""	"There were issues with the sound"	""	"I got flustered for a couple."	"The very first test word \"\"cards\"\" was difficult to hear through my laptop speakers, but then I connected an external speaker and that worked fine."	""	"210725_a98"	"61H"	320.29906532682	"Adults"	"aNM"	"vNM"	"H"	"No Acoustic Mask"	"No Visual Mask"	"High Predictability"	"1"	"aNMvNM"	51	"2"	31.75	"Male"	"Version4"
"210725_a98"	15151086	64.81850084961	-74.4806890008603	1	"There is an overlap"	"65H"	"herd"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	2.41689821692475	2.35207971607514	2.49137890592561	2	"15151086_65HaNMvNM"	"65H_aNM_vNM.mp4"	7	"Version4"	"https://gorilla.sc/uploads/schedule/15151086?filename=65HaNMvNMmp4-80-2.weba"	"Block1"	3	67	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-7xnq.csv"	76	3	9	"Ubuntu undefined"	"Firefox 91.0"	"Version4"	31	9	"Male"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	2	""	2	3	"Everything worked well"	""	"There were issues with the sound"	""	"I got flustered for a couple."	"The very first test word \"\"cards\"\" was difficult to hear through my laptop speakers, but then I connected an external speaker and that worked fine."	""	"210725_a98"	"65H"	-74.4806890008603	"Adults"	"aNM"	"vNM"	"H"	"No Acoustic Mask"	"No Visual Mask"	"High Predictability"	"1"	"aNMvNM"	67	"3"	31.75	"Male"	"Version4"
"210725_c133"	15185742	911.331703386391	870.472576402281	1	"pre-nasalisation"	"57H"	"glue"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.11857217145632	2.20724046806993	2.24809959505404	2	"15185742_57HaMvNM"	"57H_aM_vNM.mp4"	7	"Version2"	"https://gorilla.sc/uploads/schedule/15185742?filename=57HaMvNMmp4-78-2.weba"	"Block1"	1	65	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-tucf.csv"	76	3	9	"Windows 10"	"Edge 92.0.902.73"	"Version2"	12	4	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	1	"It can be hard to hear when the speaker is wearing a mask"	2	4	"Everything worked well"	""	""	""	""	"The videos occasionally were laggy."	"No"	"210725_c133"	"57H"	870.472576402281	"Children"	"aM"	"vNM"	"H"	"Acoustic Mask"	"No Visual Mask"	"High Predictability"	"1"	"aMvNM"	65	"3"	12.3333333333333	"Female"	"Version2"
"210725_c133"	15185742	553.773982303536	470.959597382946	1	"pre-nasalisation"	"59L"	"gown"	"aNM"	"vM"	"L"	"c"	"aNMvM"	2.8593185329126	2.30554455060906	2.38835893552965	2	"15185742_59LaNMvM"	"59L_aNM_vM.mp4"	7	"Version2"	"https://gorilla.sc/uploads/schedule/15185742?filename=59LaNMvMmp4-116-2.weba"	"Block1"	4	101	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-tucf.csv"	106	4	9	"Windows 10"	"Edge 92.0.902.73"	"Version2"	12	4	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	1	"It can be hard to hear when the speaker is wearing a mask"	2	4	"Everything worked well"	""	""	""	""	"The videos occasionally were laggy."	"No"	"210725_c133"	"59L"	470.959597382946	"Children"	"aNM"	"vM"	"L"	"No Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aNMvM"	101	"4"	12.3333333333333	"Female"	"Version2"
"210725_c96"	14886549	532.072146621019	422.001476686379	1	"pre-nasalisation"	"2H"	"barn"	"aM"	"vM"	"H"	"c"	"aMvM"	2.4785824168209	1.94651027019988	2.05658094013452	2	"14886549_2HaMvM"	"2H_aM_vM.mp4"	7	"Version1"	"https://gorilla.sc/uploads/schedule/14886549?filename=2HaMvMmp4-57-2.weba"	"Block1"	1	46	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv"	46	2	9	"Mac OS 10.15.6"	"Safari 14.1.1"	"Version1"	13	0	"Male"	"English"	"Born and raised in the UK"	""	"No"	3	3	""	3	2	""	"There were issues with the videos"	""	""	""	"the video would not load it happened seven times"	""	"210725_c96"	"2H"	422.001476686379	"Children"	"aM"	"vM"	"H"	"Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aMvM"	46	"2"	13	"Male"	"Version1"
"210725_c96"	14886549	855.57765992738	664.41327820695	1	"pre-nasalisation"	"36H"	"dart"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.02320560903442	2.16762794910704	2.35879233082747	2	"14886549_36HaNMvM"	"36H_aNM_vM.mp4"	7	"Version1"	"https://gorilla.sc/uploads/schedule/14886549?filename=36HaNMvMmp4-48-2.weba"	"Block1"	1	37	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv"	46	2	9	"Mac OS 10.15.6"	"Safari 14.1.1"	"Version1"	13	0	"Male"	"English"	"Born and raised in the UK"	""	"No"	3	3	""	3	2	""	"There were issues with the videos"	""	""	""	"the video would not load it happened seven times"	""	"210725_c96"	"36H"	664.41327820695	"Children"	"aNM"	"vM"	"H"	"No Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aNMvM"	37	"2"	13	"Male"	"Version1"
"210725_c96"	14886549	425.590479070597	264.973812403926	1	"pre-nasalisation"	"46H"	"drug"	"aNM"	"vM"	"H"	"c"	"aNMvM"	2.70730081898677	2.28171033991617	2.44232700658284	2	"14886549_46HaNMvM"	"46H_aNM_vM.mp4"	7	"Version1"	"https://gorilla.sc/uploads/schedule/14886549?filename=46HaNMvMmp4-89-2.weba"	"Block1"	3	76	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv"	76	3	9	"Mac OS 10.15.6"	"Safari 14.1.1"	"Version1"	13	0	"Male"	"English"	"Born and raised in the UK"	""	"No"	3	3	""	3	2	""	"There were issues with the videos"	""	""	""	"the video would not load it happened seven times"	""	"210725_c96"	"46H"	264.973812403926	"Children"	"aNM"	"vM"	"H"	"No Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aNMvM"	76	"3"	13	"Male"	"Version1"
"210818_c166"	15254546	1145.10319982181	986.296760427962	1	"rising intonation"	"105H"	"rim"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	3.42694899887223	2.28184579905042	2.44065223844427	2	"15254546_105HaNMvNM"	"105H_aNM_vNM.mp4"	7	"Version4"	"https://gorilla.sc/uploads/schedule/15254546?filename=105HaNMvNMmp4-93-2.weba"	"Block1"	4	80	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-gv44.csv"	76	3	9	"Windows 10"	"Chrome 92.0.4515.131"	"Version4"	8	8	"Male"	"English"	"Born and raised in the UK"	""	"No"	2	1	""	2	2	""	"There were issues with the videos"	""	""	""	"page needed refreshing about every 4 videos.  Speech with no mask was out of sink with video mouth movements."	"Child says it was fun :)"	"210818_c166"	"105H"	986.296760427962	"Children"	"aNM"	"vNM"	"H"	"No Acoustic Mask"	"No Visual Mask"	"High Predictability"	"1"	"aNMvNM"	80	"3"	8.66666666666667	"Male"	"Version4"
"210818_c166"	15254546	601.320568381662	448.884720154452	1	"pre-nasalisation"	"12L"	"bread"	"aNM"	"vM"	"L"	"c"	"aNMvM"	2.46896637986495	1.86764581148329	2.0200816597105	2	"15254546_12LaNMvM"	"12L_aNM_vM.mp4"	7	"Version4"	"https://gorilla.sc/uploads/schedule/15254546?filename=12LaNMvMmp4-116-2.weba"	"Block1"	3	101	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-gv44.csv"	106	4	9	"Windows 10"	"Chrome 92.0.4515.131"	"Version4"	8	8	"Male"	"English"	"Born and raised in the UK"	""	"No"	2	1	""	2	2	""	"There were issues with the videos"	""	""	""	"page needed refreshing about every 4 videos.  Speech with no mask was out of sink with video mouth movements."	"Child says it was fun :)"	"210818_c166"	"12L"	448.884720154452	"Children"	"aNM"	"vM"	"L"	"No Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aNMvM"	101	"4"	8.66666666666667	"Male"	"Version4"
